,market_segment,distribution_channel,is_repeated_guest,agent,company,customer_type,adr,Marketing_id
13095,Direct,Direct,0,250.0,,Transient,309.1,4664
13098,Online TA,TA/TO,0,240.0,,Transient,170.6,4665
13106,Online TA,TA/TO,0,241.0,,Transient,229.17,4666
13107,Online TA,TA/TO,0,241.0,,Transient,266.3,4667
13108,Direct,Direct,0,250.0,,Transient,172.49,4668
13110,Online TA,TA/TO,0,240.0,,Transient,228.57,4669
13111,Direct,Direct,0,250.0,,Transient,129.48,4670
13112,Online TA,TA/TO,0,240.0,,Transient,227.8,4671
13113,Online TA,TA/TO,0,314.0,,Transient,138.0,4672
13117,Online TA,TA/TO,0,314.0,,Transient,188.6,4673
13119,Online TA,TA/TO,0,240.0,,Transient,157.31,4674
13123,Online TA,TA/TO,0,240.0,,Transient,218.18,4675
13124,Online TA,TA/TO,0,240.0,,Transient,156.6,4676
13127,Online TA,TA/TO,0,240.0,,Transient,166.67,4677
13128,Online TA,TA/TO,0,314.0,,Transient,150.17,4678
13129,Online TA,TA/TO,0,240.0,,Transient,301.43,4679
13130,Online TA,TA/TO,0,241.0,,Transient,258.27,4680
13132,Online TA,TA/TO,0,240.0,,Transient,215.71,4681
13133,Online TA,TA/TO,0,314.0,,Transient,145.44,4682
13134,Offline TA/TO,TA/TO,0,26.0,,Transient,134.86,4683
13135,Offline TA/TO,TA/TO,0,181.0,,Transient,242.25,4684
13136,Online TA,TA/TO,0,240.0,,Transient,315.71,4685
13137,Online TA,TA/TO,0,241.0,,Transient,244.72,4686
13139,Offline TA/TO,TA/TO,0,436.0,,Transient,126.9,4687
13140,Online TA,TA/TO,0,240.0,,Transient,190.96,4688
13142,Online TA,TA/TO,0,314.0,,Transient,450.0,4689
13143,Online TA,TA/TO,0,241.0,,Transient,202.92,4690
13145,Online TA,TA/TO,0,240.0,,Transient,300.4,4691
13149,Online TA,TA/TO,0,240.0,,Transient,253.33,4692
13150,Direct,Direct,0,250.0,,Transient,179.77,4693
13151,Online TA,TA/TO,0,15.0,,Transient,148.74,4694
13152,Online TA,TA/TO,0,241.0,,Transient,241.6,4695
13153,Offline TA/TO,TA/TO,0,261.0,,Transient,193.1,4696
13155,Offline TA/TO,TA/TO,0,196.0,,Transient,257.34,4697
13156,Online TA,TA/TO,0,240.0,,Transient,165.15,4698
13169,Online TA,TA/TO,0,240.0,,Transient,215.67,4699
13171,Direct,Direct,0,,,Transient,266.0,4700
13175,Online TA,TA/TO,0,196.0,,Transient,282.29,4701
13179,Offline TA/TO,TA/TO,0,40.0,,Transient,175.5,4702
13185,Online TA,TA/TO,0,240.0,,Transient,269.5,4703
13186,Direct,Direct,0,250.0,,Transient,212.5,4704
13190,Online TA,TA/TO,0,240.0,,Transient,185.4,4705
13192,Online TA,TA/TO,0,15.0,,Transient,193.33,4706
13193,Online TA,TA/TO,0,242.0,,Transient,283.6,4707
13194,Online TA,TA/TO,0,240.0,,Transient,223.75,4708
13195,Online TA,TA/TO,0,240.0,,Transient,378.0,4709
13199,Direct,Direct,0,250.0,,Transient,358.75,4710
13201,Online TA,TA/TO,0,241.0,,Transient,201.6,4711
13203,Direct,Direct,0,250.0,,Transient,203.13,4712
13204,Online TA,TA/TO,0,240.0,,Transient,328.0,4713
13206,Online TA,TA/TO,0,240.0,,Transient,144.97,4714
13212,Online TA,TA/TO,0,240.0,,Transient,330.0,4715
13213,Online TA,TA/TO,0,6.0,,Transient,204.18,4716
13218,Online TA,TA/TO,0,241.0,,Transient,160.2,4717
13219,Online TA,TA/TO,0,240.0,,Transient,259.33,4718
13224,Online TA,TA/TO,0,241.0,,Transient,250.0,4719
13229,Direct,Direct,0,250.0,,Transient,139.54,4720
13234,Online TA,TA/TO,0,240.0,,Transient,310.0,4721
13244,Direct,Direct,0,,,Transient,323.0,4722
13246,Direct,Direct,0,,,Transient,297.0,4723
13254,Online TA,TA/TO,0,241.0,,Transient,225.6,4724
13257,Online TA,TA/TO,0,240.0,,Transient,207.3,4725
13259,Online TA,TA/TO,0,242.0,,Transient,303.7,4726
13262,Online TA,TA/TO,0,314.0,,Transient,156.96,4727
13263,Online TA,TA/TO,0,15.0,,Transient,133.74,4728
13264,Offline TA/TO,TA/TO,0,181.0,,Transient,194.0,4729
13266,Online TA,TA/TO,0,175.0,,Transient,178.56,4730
13268,Online TA,TA/TO,0,5.0,,Transient,250.0,4731
13270,Offline TA/TO,TA/TO,0,5.0,,Transient,294.5,4732
13271,Online TA,TA/TO,0,127.0,,Transient,216.0,4733
13272,Online TA,TA/TO,0,240.0,,Transient,275.0,4734
13279,Online TA,TA/TO,0,240.0,,Transient,317.0,4735
13282,Direct,Direct,0,250.0,,Transient,248.33,4736
13284,Online TA,TA/TO,0,314.0,,Transient,207.18,4737
13285,Direct,Direct,0,250.0,,Transient,181.2,4738
13288,Direct,Direct,0,250.0,,Transient,197.4,4739
13293,Online TA,TA/TO,0,241.0,,Transient,178.1,4740
13296,Online TA,TA/TO,0,240.0,,Transient-Party,153.75,4741
13297,Online TA,TA/TO,0,240.0,,Transient,188.38,4742
13300,Online TA,TA/TO,0,5.0,,Transient,164.0,4743
13303,Online TA,TA/TO,0,5.0,,Transient,172.0,4744
13304,Direct,Direct,0,,,Transient,195.95,4745
13309,Direct,Direct,0,250.0,,Transient,215.0,4746
13313,Online TA,TA/TO,0,5.0,,Transient,216.0,4747
13314,Online TA,TA/TO,0,241.0,,Transient,231.84,4748
13316,Online TA,TA/TO,0,240.0,,Transient,297.0,4749
13320,Offline TA/TO,TA/TO,0,40.0,,Contract,134.85,4750
13321,Direct,Direct,0,250.0,,Transient,196.2,4751
13323,Direct,Direct,0,250.0,,Transient,392.0,4752
13324,Offline TA/TO,TA/TO,0,40.0,,Contract,149.5,4753
13325,Online TA,TA/TO,0,5.0,,Transient,294.5,4754
13328,Online TA,TA/TO,0,314.0,,Transient,273.25,4755
13330,Online TA,TA/TO,0,242.0,,Transient,222.0,4756
13331,Offline TA/TO,TA/TO,0,40.0,,Group,146.0,4757
13335,Online TA,TA/TO,0,240.0,,Transient,264.29,4758
13338,Direct,Direct,0,250.0,,Transient,231.6,4759
13346,Online TA,TA/TO,0,240.0,,Transient,259.43,4760
13348,Online TA,TA/TO,0,241.0,,Transient,229.52,4761
13350,Online TA,TA/TO,0,240.0,,Transient,297.38,4762
13358,Online TA,TA/TO,0,240.0,,Transient,300.0,4763
13362,Offline TA/TO,TA/TO,0,6.0,,Transient,155.7,4764
13364,Online TA,TA/TO,0,240.0,,Transient,232.33,4765
13365,Online TA,TA/TO,0,240.0,,Transient,303.2,4766
13366,Online TA,TA/TO,0,240.0,,Transient,340.0,4767
13368,Online TA,TA/TO,0,240.0,,Transient,256.57,4768
13369,Online TA,TA/TO,0,196.0,,Transient,262.0,4769
13370,Offline TA/TO,TA/TO,0,261.0,,Transient,212.0,4770
13371,Online TA,TA/TO,0,240.0,,Transient,208.57,4771
13372,Direct,Direct,0,250.0,,Transient,225.5,4772
13373,Online TA,TA/TO,0,15.0,,Transient,162.0,4773
13376,Offline TA/TO,TA/TO,0,8.0,,Transient,151.0,4774
13378,Online TA,TA/TO,0,240.0,,Transient,179.66,4775
13379,Offline TA/TO,TA/TO,0,6.0,,Transient,110.7,4776
13380,Online TA,TA/TO,0,242.0,,Transient,228.0,4777
13384,Online TA,TA/TO,0,240.0,,Transient,193.33,4778
13386,Online TA,TA/TO,0,240.0,,Transient,225.33,4779
13387,Online TA,TA/TO,0,240.0,,Transient,164.44,4780
13389,Online TA,TA/TO,0,240.0,,Transient,162.3,4781
13391,Direct,Direct,0,250.0,,Transient,437.0,4782
13393,Offline TA/TO,TA/TO,0,11.0,,Transient,141.0,4783
13395,Online TA,TA/TO,0,241.0,,Transient,219.6,4784
13397,Online TA,TA/TO,0,196.0,,Transient,230.0,4785
13398,Direct,Direct,0,250.0,,Transient,180.5,4786
13399,Offline TA/TO,TA/TO,0,40.0,,Contract,117.3,4787
13401,Online TA,TA/TO,0,240.0,,Transient,207.23,4788
13402,Direct,Direct,0,250.0,,Transient,225.0,4789
13406,Online TA,TA/TO,0,240.0,,Transient,388.0,4790
13407,Online TA,TA/TO,0,240.0,,Transient,204.67,4791
13408,Online TA,TA/TO,0,242.0,,Transient,177.41,4792
13414,Direct,Direct,0,250.0,,Transient,274.5,4793
13422,Corporate,Corporate,0,,531.0,Transient,159.0,4794
13423,Online TA,TA/TO,0,240.0,,Transient,208.67,4795
13424,Direct,Direct,0,,,Transient,201.6,4796
13429,Online TA,TA/TO,0,240.0,,Transient,308.0,4797
13430,Online TA,TA/TO,0,15.0,,Transient,147.0,4798
13431,Online TA,TA/TO,0,240.0,,Transient,246.8,4799
13437,Online TA,TA/TO,0,,,Transient,190.0,4800
13441,Online TA,TA/TO,0,240.0,,Transient,224.33,4801
13445,Online TA,TA/TO,0,196.0,,Transient,174.6,4802
13450,Online TA,TA/TO,0,240.0,,Transient,154.85,4803
13452,Online TA,TA/TO,0,240.0,,Transient-Party,230.0,4804
13456,Online TA,TA/TO,0,241.0,,Transient,208.8,4805
13458,Online TA,TA/TO,0,314.0,,Group,188.6,4806
13463,Online TA,TA/TO,0,242.0,,Transient,252.0,4807
13466,Online TA,TA/TO,0,241.0,,Transient,144.88,4808
13467,Direct,Direct,0,250.0,,Transient,264.0,4809
13471,Online TA,TA/TO,0,526.0,,Transient,184.0,4810
13479,Online TA,TA/TO,0,242.0,,Transient,289.8,4811
13482,Online TA,TA/TO,0,242.0,,Transient,311.5,4812
13484,Online TA,TA/TO,0,240.0,,Transient,318.0,4813
13489,Online TA,TA/TO,0,240.0,,Transient,247.0,4814
13491,Online TA,TA/TO,0,240.0,,Transient,185.75,4815
13492,Online TA,TA/TO,0,314.0,,Transient,176.0,4816
13494,Online TA,TA/TO,0,468.0,,Transient,217.6,4817
13498,Online TA,TA/TO,0,240.0,,Transient,290.0,4818
13499,Online TA,TA/TO,0,175.0,,Transient,154.08,4819
13503,Online TA,TA/TO,0,240.0,,Transient,238.57,4820
13508,Online TA,TA/TO,0,175.0,,Transient,132.3,4821
13512,Online TA,TA/TO,0,240.0,,Transient,237.5,4822
13513,Online TA,TA/TO,0,,,Transient,213.0,4823
13516,Online TA,TA/TO,0,240.0,,Transient,282.0,4824
13525,Online TA,TA/TO,0,241.0,,Transient,257.6,4825
13531,Offline TA/TO,TA/TO,0,40.0,,Transient,146.0,4826
13533,Online TA,TA/TO,0,15.0,,Transient,126.8,4827
13534,Online TA,TA/TO,0,240.0,,Transient,227.22,4828
13537,Direct,Direct,0,,,Transient,234.0,4829
13538,Direct,Direct,0,250.0,,Transient,181.8,4830
13544,Online TA,TA/TO,0,,,Transient,214.84,4831
13549,Online TA,TA/TO,0,240.0,,Transient,203.75,4832
13551,Online TA,TA/TO,0,175.0,,Transient,133.74,4833
13552,Offline TA/TO,TA/TO,0,181.0,,Transient-Party,205.6,4834
13553,Offline TA/TO,TA/TO,0,181.0,,Transient-Party,192.8,4835
13554,Online TA,TA/TO,0,240.0,,Transient-Party,235.71,4836
13556,Online TA,TA/TO,0,175.0,,Transient,174.24,4837
13557,Offline TA/TO,TA/TO,0,181.0,,Transient-Party,230.0,4838
13558,Offline TA/TO,TA/TO,0,181.0,,Transient-Party,247.2,4839
13562,Online TA,Direct,0,,,Transient,194.0,4840
13565,Online TA,TA/TO,0,240.0,,Transient,190.88,4841
13572,Online TA,TA/TO,0,240.0,,Transient,343.0,4842
13575,Direct,Direct,0,250.0,,Transient,140.94,4843
13576,Online TA,TA/TO,0,242.0,,Transient,165.37,4844
13577,Online TA,TA/TO,0,241.0,,Transient,174.04,4845
13578,Online TA,TA/TO,0,241.0,,Transient,289.6,4846
13579,Online TA,TA/TO,0,240.0,,Transient,255.45,4847
13581,Online TA,TA/TO,0,240.0,,Transient,234.62,4848
13583,Online TA,TA/TO,0,241.0,,Transient,204.74,4849
13589,Online TA,TA/TO,0,241.0,,Transient,199.12,4850
13597,Online TA,TA/TO,0,240.0,,Transient,295.5,4851
13600,Online TA,TA/TO,0,468.0,,Transient,232.0,4852
13603,Online TA,TA/TO,0,175.0,,Transient,240.91,4853
13604,Online TA,TA/TO,0,240.0,,Transient,278.14,4854
13605,Online TA,TA/TO,0,15.0,,Transient,206.51,4855
13606,Offline TA/TO,TA/TO,0,472.0,,Transient,52.5,4856
13607,Online TA,TA/TO,0,314.0,,Transient,184.5,4857
13608,Online TA,TA/TO,0,240.0,,Transient,191.14,4858
13609,Offline TA/TO,TA/TO,0,,,Transient,187.4,4859
13611,Online TA,TA/TO,0,306.0,,Transient,125.46,4860
13615,Direct,Direct,0,250.0,,Transient,319.0,4861
13617,Online TA,TA/TO,0,177.0,,Transient,225.6,4862
13620,Online TA,TA/TO,0,240.0,,Transient,216.67,4863
13623,Online TA,TA/TO,0,240.0,,Transient,225.71,4864
13624,Online TA,TA/TO,0,429.0,,Transient,174.54,4865
13625,Online TA,TA/TO,0,240.0,,Transient,205.71,4866
13628,Offline TA/TO,TA/TO,0,196.0,,Transient,39.0,4867
13629,Offline TA/TO,TA/TO,0,,,Transient,198.0,4868
13640,Online TA,TA/TO,0,240.0,,Transient,181.11,4869
13644,Online TA,TA/TO,0,240.0,,Transient,255.0,4870
13650,Offline TA/TO,TA/TO,0,6.0,,Transient,208.05,4871
13651,Online TA,TA/TO,0,240.0,,Transient,239.14,4872
13652,Online TA,TA/TO,0,15.0,,Transient,188.03,4873
13653,Online TA,TA/TO,0,5.0,,Transient,229.43,4874
13655,Online TA,TA/TO,0,314.0,,Transient,204.75,4875
13665,Online TA,TA/TO,0,240.0,,Transient,331.33,4876
13670,Online TA,TA/TO,0,240.0,,Transient,251.43,4877
13671,Online TA,TA/TO,0,5.0,,Transient,259.0,4878
13673,Direct,Direct,0,,,Transient,235.0,4879
13676,Online TA,TA/TO,0,240.0,,Transient,243.33,4880
13677,Online TA,TA/TO,0,240.0,,Transient,303.33,4881
13678,Online TA,TA/TO,0,240.0,,Transient-Party,295.67,4882
13679,Online TA,TA/TO,0,314.0,,Transient,140.4,4883
13681,Offline TA/TO,TA/TO,0,6.0,,Transient,173.0,4884
13682,Offline TA/TO,TA/TO,0,40.0,,Contract,135.0,4885
13685,Online TA,TA/TO,0,242.0,,Transient,242.0,4886
13686,Online TA,TA/TO,0,240.0,,Transient,342.17,4887
13687,Direct,Direct,0,250.0,,Transient,262.38,4888
13688,Online TA,TA/TO,0,242.0,,Transient,284.86,4889
13690,Offline TA/TO,TA/TO,0,8.0,,Transient,173.0,4890
13691,Offline TA/TO,TA/TO,0,96.0,,Transient,155.0,4891
13692,Online TA,TA/TO,0,240.0,,Transient,340.86,4892
13693,Online TA,TA/TO,0,5.0,,Transient,251.0,4893
13694,Online TA,TA/TO,0,240.0,,Transient,201.43,4894
13695,Online TA,TA/TO,0,240.0,,Transient,299.43,4895
13696,Online TA,TA/TO,0,240.0,,Transient,294.29,4896
13697,Offline TA/TO,TA/TO,0,96.0,,Transient,183.13,4897
13698,Online TA,TA/TO,0,240.0,,Transient,194.29,4898
13699,Online TA,TA/TO,0,15.0,,Transient,179.89,4899
13700,Direct,Direct,0,250.0,,Transient,293.86,4900
13702,Online TA,TA/TO,0,5.0,,Transient,245.3,4901
13703,Online TA,TA/TO,0,240.0,,Transient,205.14,4902
13705,Offline TA/TO,TA/TO,0,251.0,,Transient-Party,128.7,4903
13712,Online TA,TA/TO,0,242.0,,Transient,244.16,4904
13714,Online TA,TA/TO,0,240.0,,Transient,295.0,4905
13716,Online TA,TA/TO,0,242.0,,Transient,253.8,4906
13719,Offline TA/TO,TA/TO,0,11.0,,Transient,182.0,4907
13720,Online TA,TA/TO,0,175.0,,Transient,110.7,4908
13724,Offline TA/TO,TA/TO,0,40.0,,Transient,131.4,4909
13725,Online TA,TA/TO,0,5.0,,Transient,152.0,4910
13734,Offline TA/TO,TA/TO,0,315.0,,Contract,198.05,4911
13736,Offline TA/TO,TA/TO,0,95.0,,Transient,141.0,4912
13739,Online TA,TA/TO,0,240.0,,Transient,218.25,4913
13740,Online TA,TA/TO,0,240.0,,Transient,286.25,4914
13745,Direct,Direct,0,250.0,,Transient,341.0,4915
13748,Direct,Direct,0,250.0,,Transient,312.0,4916
13749,Online TA,TA/TO,0,240.0,,Transient,215.33,4917
13750,Online TA,TA/TO,0,240.0,,Transient,232.5,4918
13753,Online TA,TA/TO,0,242.0,,Transient,297.0,4919
13755,Online TA,TA/TO,0,241.0,,Transient,265.0,4920
13757,Offline TA/TO,TA/TO,0,69.0,,Transient,163.0,4921
13759,Online TA,TA/TO,0,240.0,,Transient,180.38,4922
13760,Online TA,TA/TO,0,240.0,,Transient,293.6,4923
13761,Offline TA/TO,TA/TO,0,40.0,,Group,140.0,4924
13763,Direct,Direct,0,250.0,,Transient,194.0,4925
13769,Direct,Direct,0,250.0,,Transient,213.5,4926
13771,Online TA,TA/TO,0,240.0,,Transient,171.25,4927
13772,Offline TA/TO,TA/TO,0,40.0,,Group,163.0,4928
13774,Online TA,TA/TO,0,240.0,,Transient,212.5,4929
13778,Offline TA/TO,TA/TO,0,177.0,,Group,141.0,4930
13781,Online TA,TA/TO,0,240.0,,Transient,233.33,4931
13785,Online TA,TA/TO,0,240.0,,Transient,284.0,4932
13786,Online TA,TA/TO,0,240.0,,Transient,152.33,4933
13788,Direct,Direct,0,250.0,,Transient,189.42,4934
13789,Direct,Direct,0,,,Transient-Party,177.5,4935
13790,Online TA,TA/TO,0,241.0,,Transient,290.0,4936
13795,Online TA,TA/TO,0,240.0,,Transient,196.67,4937
13797,Online TA,TA/TO,0,240.0,,Transient,222.5,4938
13798,Direct,Direct,0,,,Transient,207.5,4939
13800,Online TA,TA/TO,0,240.0,,Transient,200.86,4940
13802,Online TA,TA/TO,0,240.0,,Transient,219.45,4941
13804,Corporate,Corporate,0,,94.0,Transient,28.5,4942
13806,Corporate,Corporate,0,94.0,,Transient,38.5,4943
13809,Corporate,Corporate,0,94.0,,Transient,66.0,4944
13811,Direct,Direct,0,,,Transient,126.6,4945
13813,Corporate,Corporate,0,,94.0,Transient,27.0,4946
13817,Corporate,Corporate,0,94.0,,Transient-Party,35.0,4947
13818,Corporate,Corporate,0,,94.0,Transient,135.0,4948
13822,Corporate,Corporate,0,94.0,,Transient,35.0,4949
13824,Corporate,Corporate,0,,53.0,Transient,40.0,4950
13826,Corporate,Corporate,0,,53.0,Transient,65.0,4951
13830,Corporate,Corporate,0,,,Transient,90.0,4952
13831,Corporate,Corporate,0,,,Transient,50.0,4953
13832,Corporate,Corporate,0,,528.0,Transient,48.5,4954
13833,Corporate,Corporate,0,,528.0,Transient,142.0,4955
13834,Corporate,Corporate,0,,94.0,Transient,58.0,4956
13835,Corporate,Corporate,0,,94.0,Transient-Party,35.0,4957
13837,Corporate,Corporate,0,,94.0,Transient,42.0,4958
13838,Direct,Direct,0,,,Transient,194.5,4959
13839,Direct,Direct,0,,,Transient,248.1,4960
13840,Corporate,Corporate,0,,62.0,Transient,30.0,4961
13841,Corporate,Corporate,0,,62.0,Transient,42.0,4962
13843,Direct,Direct,0,,51.0,Transient,80.0,4963
13844,Direct,Direct,0,,,Transient,129.5,4964
13847,Corporate,Corporate,0,,47.0,Transient,75.0,4965
13848,Direct,Direct,0,,,Transient,70.15,4966
13850,Direct,Direct,0,250.0,,Transient,93.67,4967
13851,Direct,Direct,0,,,Transient,217.5,4968
13861,Direct,Direct,0,250.0,,Transient,223.5,4969
13862,Offline TA/TO,TA/TO,0,181.0,,Transient,203.75,4970
13863,Direct,Direct,0,,,Transient,205.0,4971
13865,Corporate,Corporate,0,,120.0,Transient,44.0,4972
13866,Corporate,Corporate,0,,120.0,Transient,46.0,4973
13867,Corporate,Corporate,0,,120.0,Transient,62.0,4974
13869,Corporate,Corporate,0,,94.0,Transient,33.0,4975
13871,Corporate,Corporate,0,,42.0,Transient,50.0,4976
13873,Corporate,Corporate,0,,82.0,Transient,134.0,4977
13875,Corporate,Corporate,0,,82.0,Transient,42.0,4978
13877,Corporate,Corporate,0,,82.0,Transient,126.0,4979
13879,Corporate,Corporate,0,,82.0,Transient,5.0,4980
13881,Corporate,Corporate,0,,82.0,Transient,45.0,4981
13890,Direct,Direct,0,,,Transient,71.0,4982
13891,Direct,Direct,0,,,Transient,56.4,4983
13892,Offline TA/TO,Direct,0,126.0,,Transient,132.0,4984
13893,Online TA,Direct,0,314.0,,Transient,90.8,4985
13894,Corporate,Corporate,0,,81.0,Transient,75.0,4986
13895,Corporate,Corporate,0,,81.0,Transient,48.0,4987
13896,Corporate,Corporate,0,,81.0,Transient,46.0,4988
13897,Corporate,Corporate,0,,81.0,Transient,45.0,4989
13898,Corporate,Corporate,0,,81.0,Transient,33.0,4990
13900,Corporate,Corporate,0,,81.0,Transient,71.0,4991
13901,Corporate,Corporate,0,,81.0,Transient,68.0,4992
13904,Corporate,Corporate,0,,81.0,Transient,47.0,4993
13905,Corporate,Corporate,0,,81.0,Transient,55.0,4994
13908,Direct,Direct,0,,,Transient,139.0,4995
13910,Direct,Direct,0,250.0,,Transient,152.1,4996
13912,Corporate,Corporate,0,146.0,,Transient,42.0,4997
13913,Corporate,Corporate,0,,116.0,Transient,38.0,4998
13914,Corporate,Corporate,0,,116.0,Transient,35.0,4999
13915,Corporate,Corporate,0,,116.0,Transient,75.0,5000
13916,Direct,Direct,0,,530.0,Transient,72.0,5001
13917,Corporate,Direct,0,,530.0,Transient,63.5,5002
13918,Corporate,Direct,0,,530.0,Transient,142.0,5003
13919,Corporate,Corporate,0,,103.0,Transient,35.0,5004
13920,Corporate,Corporate,0,,103.0,Transient,30.0,5005
13921,Corporate,Corporate,0,,103.0,Transient,42.0,5006
13922,Corporate,Corporate,0,,103.0,Transient,126.0,5007
13925,Corporate,Corporate,0,,103.0,Transient,45.0,5008
13926,Corporate,Corporate,0,,103.0,Transient,135.0,5009
13930,Offline TA/TO,TA/TO,0,3.0,,Transient-Party,82.8,5010
13931,Direct,Direct,0,,,Transient,171.2,5011
13932,Direct,Direct,0,,,Transient,161.0,5012
13935,Direct,Direct,0,,,Transient,209.4,5013
13937,Complementary,TA/TO,1,5.0,,Transient,0.0,5014
13941,Online TA,Direct,0,240.0,,Transient,43.0,5015
13944,Direct,Direct,0,,,Transient,4.0,5016
13945,Direct,Direct,0,,204.0,Transient,35.0,5017
13946,Corporate,Direct,0,,,Transient,35.0,5018
13947,Corporate,Corporate,0,,112.0,Transient,35.0,5019
13948,Corporate,Corporate,0,,135.0,Transient,48.0,5020
13950,Corporate,Corporate,0,,135.0,Transient,53.0,5021
13951,Corporate,Corporate,0,,135.0,Transient,40.0,5022
13953,Corporate,Corporate,0,,135.0,Transient,30.0,5023
13954,Corporate,Corporate,0,,135.0,Transient,63.0,5024
13956,Corporate,Corporate,0,,135.0,Transient,38.5,5025
13960,Corporate,Corporate,0,,135.0,Transient,63.5,5026
13961,Corporate,Corporate,0,,135.0,Transient,75.0,5027
13962,Corporate,Corporate,0,,135.0,Transient,82.0,5028
13964,Corporate,Corporate,0,,9.0,Transient,35.0,5029
13966,Direct,Direct,0,,,Transient,122.86,5030
13969,Direct,Direct,0,250.0,,Transient,80.8,5031
13971,Direct,Direct,0,,,Transient,184.67,5032
13972,Corporate,Corporate,0,,178.0,Transient,42.0,5033
13973,Corporate,Corporate,0,,178.0,Transient,0.0,5034
13974,Corporate,Corporate,0,,178.0,Transient,48.0,5035
13975,Corporate,Corporate,0,,178.0,Transient,75.0,5036
13977,Online TA,TA/TO,0,177.0,,Transient,25.0,5037
13978,Online TA,TA/TO,0,177.0,,Group,25.0,5038
13980,Corporate,Corporate,0,,62.0,Transient,65.0,5039
13981,Corporate,Corporate,0,,62.0,Transient,35.0,5040
13983,Corporate,Corporate,0,,62.0,Transient,45.0,5041
13984,Corporate,Corporate,0,,94.0,Transient-Party,39.0,5042
13986,Offline TA/TO,TA/TO,0,171.0,,Transient,30.0,5043
13987,Direct,Direct,0,,,Transient,167.5,5044
13988,Corporate,Direct,0,,39.0,Transient,65.0,5045
13989,Corporate,Direct,0,,39.0,Transient,52.0,5046
13990,Corporate,Direct,0,,39.0,Transient,40.0,5047
13992,Direct,Direct,0,,,Transient,130.0,5048
13993,Direct,Direct,0,,,Transient,99.0,5049
13994,Direct,Direct,0,,,Transient,58.0,5050
13997,Corporate,Corporate,0,,144.0,Transient-Party,30.0,5051
13998,Direct,Direct,0,,,Transient,46.5,5052
14000,Direct,Direct,0,,,Transient,48.8,5053
14001,Direct,Direct,0,,,Transient,69.3,5054
14002,Corporate,Corporate,0,,204.0,Transient,134.0,5055
14004,Corporate,Corporate,0,,204.0,Transient,35.0,5056
14007,Corporate,Corporate,0,,204.0,Transient,50.0,5057
14008,Corporate,Corporate,0,,204.0,Transient,26.0,5058
14015,Corporate,Corporate,0,,204.0,Transient,65.0,5059
14029,Corporate,Corporate,0,,204.0,Transient,75.0,5060
14036,Corporate,Corporate,0,,12.0,Transient,75.0,5061
14037,Direct,Direct,0,,,Transient,110.5,5062
14041,Direct,Corporate,0,,,Transient,47.7,5063
14042,Corporate,Corporate,0,,,Transient-Party,54.0,5064
14044,Direct,Corporate,0,,,Transient,43.0,5065
14047,Direct,Direct,0,,,Transient,131.4,5066
14048,Online TA,TA/TO,0,241.0,,Transient,78.42,5067
14049,Online TA,TA/TO,0,240.0,,Transient,79.8,5068
14050,Corporate,Corporate,0,,178.0,Transient,25.0,5069
14051,Complementary,Direct,0,,178.0,Group,0.0,5070
14052,Direct,Direct,0,,178.0,Transient,0.0,5071
14059,Corporate,Corporate,0,16.0,,Transient,39.0,5072
14060,Corporate,Corporate,0,16.0,,Transient,40.0,5073
14061,Corporate,Corporate,0,,16.0,Transient,228.0,5074
14062,Groups,TA/TO,0,,223.0,Transient-Party,48.0,5075
14063,Online TA,TA/TO,0,240.0,,Transient,145.75,5076
14064,Offline TA/TO,TA/TO,0,146.0,,Transient,31.0,5077
14065,Corporate,Corporate,0,,92.0,Transient,42.0,5078
14066,Online TA,TA/TO,0,468.0,,Transient,34.4,5079
14068,Online TA,TA/TO,0,184.0,,Transient,37.0,5080
14069,Online TA,TA/TO,0,184.0,,Transient,0.0,5081
14070,Offline TA/TO,TA/TO,0,15.0,,Transient,90.8,5082
14071,Offline TA/TO,TA/TO,0,177.0,,Transient,111.6,5083
14072,Offline TA/TO,TA/TO,0,105.0,,Transient,172.38,5084
14074,Direct,Direct,0,,,Transient,214.92,5085
14080,Direct,TA/TO,0,,,Transient,48.0,5086
14081,Corporate,Corporate,0,,,Transient,30.0,5087
